TL,Territory Level and Typology,REG_ID,Region,VAR,Variable,VINTAGE,Vintage,DWELLINGS,Dwellings,MEASURE,Measure,FREQ,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2011-Q2,Q2-2011,IDX,Index,0,Units,2015_100,2015=100,89.699,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2011-Q3,Q3-2011,IDX,Index,0,Units,2015_100,2015=100,90.727,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2011-Q4,Q4-2011,IDX,Index,0,Units,2015_100,2015=100,90.983,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2012-Q1,Q1-2012,IDX,Index,0,Units,2015_100,2015=100,90.194,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2012-Q2,Q2-2012,IDX,Index,0,Units,2015_100,2015=100,89.802,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2012-Q3,Q3-2012,IDX,Index,0,Units,2015_100,2015=100,90.805,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2012-Q4,Q4-2012,IDX,Index,0,Units,2015_100,2015=100,90.979,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2013-Q1,Q1-2013,IDX,Index,0,Units,2015_100,2015=100,91.044,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2013-Q2,Q2-2013,IDX,Index,0,Units,2015_100,2015=100,91.881,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2013-Q3,Q3-2013,IDX,Index,0,Units,2015_100,2015=100,92.095,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2013-Q4,Q4-2013,IDX,Index,0,Units,2015_100,2015=100,92.628,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2014-Q1,Q1-2014,IDX,Index,0,Units,2015_100,2015=100,93.149,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2014-Q2,Q2-2014,IDX,Index,0,Units,2015_100,2015=100,95.047,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2014-Q3,Q3-2014,IDX,Index,0,Units,2015_100,2015=100,95.832,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2014-Q4,Q4-2014,IDX,Index,0,Units,2015_100,2015=100,97.164,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2015-Q1,Q1-2015,IDX,Index,0,Units,2015_100,2015=100,98.031,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2015-Q2,Q2-2015,IDX,Index,0,Units,2015_100,2015=100,99.211,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2015-Q3,Q3-2015,IDX,Index,0,Units,2015_100,2015=100,100.909,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2015-Q4,Q4-2015,IDX,Index,0,Units,2015_100,2015=100,101.849,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2016-Q1,Q1-2016,IDX,Index,0,Units,2015_100,2015=100,103.191,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2016-Q2,Q2-2016,IDX,Index,0,Units,2015_100,2015=100,105.102,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2016-Q3,Q3-2016,IDX,Index,0,Units,2015_100,2015=100,107.019,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2016-Q4,Q4-2016,IDX,Index,0,Units,2015_100,2015=100,108.465,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2017-Q1,Q1-2017,IDX,Index,0,Units,2015_100,2015=100,109.735,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2017-Q2,Q2-2017,IDX,Index,0,Units,2015_100,2015=100,112.487,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2017-Q3,Q3-2017,IDX,Index,0,Units,2015_100,2015=100,114.763,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2017-Q4,Q4-2017,IDX,Index,0,Units,2015_100,2015=100,116.218,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2018-Q1,Q1-2018,IDX,Index,0,Units,2015_100,2015=100,117.99,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2018-Q2,Q2-2018,IDX,Index,0,Units,2015_100,2015=100,120.644,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2018-Q3,Q3-2018,IDX,Index,0,Units,2015_100,2015=100,122.4,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2018-Q4,Q4-2018,IDX,Index,0,Units,2015_100,2015=100,123.625,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2019-Q1,Q1-2019,IDX,Index,0,Units,2015_100,2015=100,124.931,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2019-Q2,Q2-2019,IDX,Index,0,Units,2015_100,2015=100,127.372,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2019-Q3,Q3-2019,IDX,Index,0,Units,2015_100,2015=100,129.248,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2019-Q4,Q4-2019,IDX,Index,0,Units,2015_100,2015=100,130.838,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2020-Q1,Q1-2020,IDX,Index,0,Units,2015_100,2015=100,132.765,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2020-Q2,Q2-2020,IDX,Index,0,Units,2015_100,2015=100,134.175,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2020-Q3,Q3-2020,IDX,Index,0,Units,2015_100,2015=100,137.146,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2020-Q4,Q4-2020,IDX,Index,0,Units,2015_100,2015=100,140.363,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2021-Q1,Q1-2021,IDX,Index,0,Units,2015_100,2015=100,144.35,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2021-Q2,Q2-2021,IDX,Index,0,Units,2015_100,2015=100,152.941,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2021-Q3,Q3-2021,IDX,Index,0,Units,2015_100,2015=100,163.39,,
2,Large regions,US47,Tennessee (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2021-Q4,Q4-2021,IDX,Index,0,Units,2015_100,2015=100,171.897,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2010-Q1,Q1-2010,IDX,Index,0,Units,2015_100,2015=100,82.999,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2010-Q2,Q2-2010,IDX,Index,0,Units,2015_100,2015=100,83.055,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2010-Q3,Q3-2010,IDX,Index,0,Units,2015_100,2015=100,83.576,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2010-Q4,Q4-2010,IDX,Index,0,Units,2015_100,2015=100,83.209,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2011-Q1,Q1-2011,IDX,Index,0,Units,2015_100,2015=100,82.003,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2011-Q2,Q2-2011,IDX,Index,0,Units,2015_100,2015=100,81.591,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2011-Q3,Q3-2011,IDX,Index,0,Units,2015_100,2015=100,82.284,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2011-Q4,Q4-2011,IDX,Index,0,Units,2015_100,2015=100,82.358,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2012-Q1,Q1-2012,IDX,Index,0,Units,2015_100,2015=100,82.321,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2012-Q2,Q2-2012,IDX,Index,0,Units,2015_100,2015=100,82.879,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2012-Q3,Q3-2012,IDX,Index,0,Units,2015_100,2015=100,83.61,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2012-Q4,Q4-2012,IDX,Index,0,Units,2015_100,2015=100,84.209,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2013-Q1,Q1-2013,IDX,Index,0,Units,2015_100,2015=100,84.842,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2013-Q2,Q2-2013,IDX,Index,0,Units,2015_100,2015=100,86.367,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2013-Q3,Q3-2013,IDX,Index,0,Units,2015_100,2015=100,87.85,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2013-Q4,Q4-2013,IDX,Index,0,Units,2015_100,2015=100,88.85,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2014-Q1,Q1-2014,IDX,Index,0,Units,2015_100,2015=100,90.352,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2014-Q2,Q2-2014,IDX,Index,0,Units,2015_100,2015=100,92.679,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2014-Q3,Q3-2014,IDX,Index,0,Units,2015_100,2015=100,94.345,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2014-Q4,Q4-2014,IDX,Index,0,Units,2015_100,2015=100,95.473,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2015-Q1,Q1-2015,IDX,Index,0,Units,2015_100,2015=100,96.893,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2015-Q2,Q2-2015,IDX,Index,0,Units,2015_100,2015=100,99.313,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2015-Q3,Q3-2015,IDX,Index,0,Units,2015_100,2015=100,101.448,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2015-Q4,Q4-2015,IDX,Index,0,Units,2015_100,2015=100,102.347,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2016-Q1,Q1-2016,IDX,Index,0,Units,2015_100,2015=100,103.8,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2016-Q2,Q2-2016,IDX,Index,0,Units,2015_100,2015=100,106.475,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2016-Q3,Q3-2016,IDX,Index,0,Units,2015_100,2015=100,108.599,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2016-Q4,Q4-2016,IDX,Index,0,Units,2015_100,2015=100,109.783,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2017-Q1,Q1-2017,IDX,Index,0,Units,2015_100,2015=100,111.247,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2017-Q2,Q2-2017,IDX,Index,0,Units,2015_100,2015=100,114.589,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2017-Q3,Q3-2017,IDX,Index,0,Units,2015_100,2015=100,116.282,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2017-Q4,Q4-2017,IDX,Index,0,Units,2015_100,2015=100,117.353,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2018-Q1,Q1-2018,IDX,Index,0,Units,2015_100,2015=100,118.911,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2018-Q2,Q2-2018,IDX,Index,0,Units,2015_100,2015=100,121.511,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2018-Q3,Q3-2018,IDX,Index,0,Units,2015_100,2015=100,123.047,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2018-Q4,Q4-2018,IDX,Index,0,Units,2015_100,2015=100,123.44,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2019-Q1,Q1-2019,IDX,Index,0,Units,2015_100,2015=100,124.912,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2019-Q2,Q2-2019,IDX,Index,0,Units,2015_100,2015=100,127.182,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2019-Q3,Q3-2019,IDX,Index,0,Units,2015_100,2015=100,128.677,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2019-Q4,Q4-2019,IDX,Index,0,Units,2015_100,2015=100,129.576,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2020-Q1,Q1-2020,IDX,Index,0,Units,2015_100,2015=100,131,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2020-Q2,Q2-2020,IDX,Index,0,Units,2015_100,2015=100,131.925,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2020-Q3,Q3-2020,IDX,Index,0,Units,2015_100,2015=100,133.981,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2020-Q4,Q4-2020,IDX,Index,0,Units,2015_100,2015=100,137.023,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2021-Q1,Q1-2021,IDX,Index,0,Units,2015_100,2015=100,140.188,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2021-Q2,Q2-2021,IDX,Index,0,Units,2015_100,2015=100,148.433,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2021-Q3,Q3-2021,IDX,Index,0,Units,2015_100,2015=100,157.881,,
2,Large regions,US48,Texas (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2021-Q4,Q4-2021,IDX,Index,0,Units,2015_100,2015=100,164.354,,
2,Large regions,US49,Utah (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2010-Q1,Q1-2010,IDX,Index,0,Units,2015_100,2015=100,87.836,,
2,Large regions,US49,Utah (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2010-Q2,Q2-2010,IDX,Index,0,Units,2015_100,2015=100,86.568,,
2,Large regions,US49,Utah (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2010-Q3,Q3-2010,IDX,Index,0,Units,2015_100,2015=100,87.309,,
2,Large regions,US49,Utah (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2010-Q4,Q4-2010,IDX,Index,0,Units,2015_100,2015=100,86.843,,
2,Large regions,US49,Utah (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2011-Q1,Q1-2011,IDX,Index,0,Units,2015_100,2015=100,82.986,,
2,Large regions,US49,Utah (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2011-Q2,Q2-2011,IDX,Index,0,Units,2015_100,2015=100,81.195,,
2,Large regions,US49,Utah (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2011-Q3,Q3-2011,IDX,Index,0,Units,2015_100,2015=100,82.685,,
2,Large regions,US49,Utah (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2011-Q4,Q4-2011,IDX,Index,0,Units,2015_100,2015=100,83.059,,
2,Large regions,US49,Utah (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2012-Q1,Q1-2012,IDX,Index,0,Units,2015_100,2015=100,82.858,,
2,Large regions,US49,Utah (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2012-Q2,Q2-2012,IDX,Index,0,Units,2015_100,2015=100,82.421,,
2,Large regions,US49,Utah (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2012-Q3,Q3-2012,IDX,Index,0,Units,2015_100,2015=100,84.158,,
2,Large regions,US49,Utah (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2012-Q4,Q4-2012,IDX,Index,0,Units,2015_100,2015=100,85.61,,
2,Large regions,US49,Utah (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2013-Q1,Q1-2013,IDX,Index,0,Units,2015_100,2015=100,86.37,,
2,Large regions,US49,Utah (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2013-Q2,Q2-2013,IDX,Index,0,Units,2015_100,2015=100,88.802,,
2,Large regions,US49,Utah (USA),RHPI,House Price Index,VINTAGE_EXISTING,Existing,DWELLINGS_SINGLE_F,Single-Family,IXOB,Index publication base,Q,Quarterly,2013-Q3,Q3-2013,IDX,Index,0,Units,2015_100,2015=100,90.857,,
