State Weekly Claims for Unemplyment Insurance Data Not Seasonally Adjusted,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate,,,
Montana,12/17/2016,"1,760",12/10/2016,"11,394","438,099",2.6,,,
Montana,12/24/2016,"1,477",12/17/2016,"11,638","438,099",2.66,,,
Montana,12/31/2016,"1,573",12/24/2016,"12,064","438,099",2.75,,,
Montana,1/7/2017,"2,573",12/31/2016,"13,207","438,099",3.01,,,
Montana,1/14/2017,"1,612",1/7/2017,"13,772","439,594",3.13,,,
Montana,1/21/2017,"1,149",1/14/2017,"14,560","439,594",3.31,,,
Montana,1/28/2017,977,1/21/2017,"13,760","439,594",3.13,,,
Montana,2/4/2017,941,1/28/2017,"13,911","439,594",3.16,,,
Montana,2/11/2017,"1,035",2/4/2017,"13,614","439,594",3.1,,,
Montana,2/18/2017,871,2/11/2017,"13,758","439,594",3.13,,,
Montana,2/25/2017,775,2/18/2017,"12,634","439,594",2.87,,,
Montana,3/4/2017,926,2/25/2017,"12,975","439,594",2.95,,,
Montana,3/11/2017,821,3/4/2017,"12,080","439,594",2.75,,,
Montana,3/18/2017,904,3/11/2017,"12,171","439,594",2.77,,,
Montana,3/25/2017,789,3/18/2017,"10,863","439,594",2.47,,,
Montana,4/1/2017,778,3/25/2017,"10,397","439,594",2.37,,,
Montana,4/8/2017,888,4/1/2017,"9,428","441,125",2.14,,,
Montana,4/15/2017,808,4/8/2017,"8,564","441,125",1.94,,,
Montana,4/22/2017,896,4/15/2017,"7,737","441,125",1.75,,,
Montana,4/29/2017,788,4/22/2017,"7,523","441,125",1.71,,,
Montana,5/6/2017,675,4/29/2017,"7,106","441,125",1.61,,,
Montana,5/13/2017,597,5/6/2017,"6,346","441,125",1.44,,,
Montana,5/20/2017,736,5/13/2017,"5,856","441,125",1.33,,,
Montana,5/27/2017,789,5/20/2017,"5,809","441,125",1.32,,,
Montana,6/3/2017,781,5/27/2017,"5,447","441,125",1.23,,,
Montana,6/10/2017,969,6/3/2017,"5,460","441,125",1.24,,,
Montana,6/17/2017,868,6/10/2017,"5,304","441,125",1.2,,,
Montana,6/24/2017,670,6/17/2017,"5,587","441,125",1.27,,,
Montana,7/1/2017,702,6/24/2017,"5,463","441,125",1.24,,,
Montana,7/8/2017,870,7/1/2017,"5,427","441,125",1.23,,,
Montana,7/15/2017,587,7/8/2017,"5,747","442,119",1.3,,,
Montana,7/22/2017,505,7/15/2017,"5,475","442,119",1.24,,,
Montana,7/29/2017,536,7/22/2017,"5,243","442,119",1.19,,,
Montana,8/5/2017,556,7/29/2017,"5,261","442,119",1.19,,,
Montana,8/12/2017,582,8/5/2017,"4,863","442,119",1.1,,,
Montana,8/19/2017,560,8/12/2017,"5,049","442,119",1.14,,,
Montana,8/26/2017,522,8/19/2017,"4,731","442,119",1.07,,,
Montana,9/2/2017,665,8/26/2017,"4,641","442,119",1.05,,,
Montana,9/9/2017,678,9/2/2017,"4,238","442,119",0.96,,,
Montana,9/16/2017,838,9/9/2017,"4,420","442,119",1,,,
Montana,9/23/2017,896,9/16/2017,"4,300","442,119",0.97,,,
Montana,9/30/2017,884,9/23/2017,"4,583","442,119",1.04,,,
Montana,10/7/2017,"1,258",9/30/2017,"4,426","442,119",1,,,
Montana,10/14/2017,966,10/7/2017,"4,870","443,010",1.1,,,
Montana,10/21/2017,"1,071",10/14/2017,"5,008","443,010",1.13,,,
Montana,10/28/2017,"1,086",10/21/2017,"5,433","443,010",1.23,,,
Montana,11/4/2017,"1,938",10/28/2017,"5,574","443,010",1.26,,,
Montana,11/11/2017,"2,115",11/4/2017,"6,467","443,010",1.46,,,
Montana,11/18/2017,"1,737",11/11/2017,"7,754","443,010",1.75,,,
Montana,11/25/2017,"1,589",11/18/2017,"7,852","443,010",1.77,,,
Montana,12/2/2017,"1,639",11/25/2017,"9,547","443,010",2.16,,,
Montana,12/9/2017,"1,467",12/2/2017,"9,105","443,010",2.06,,,
Montana,12/16/2017,"1,376",12/9/2017,"9,583","443,010",2.16,,,
Montana,12/23/2017,"1,790",12/16/2017,"9,567","443,010",2.16,,,
Montana,12/30/2017,"1,625",12/23/2017,"10,160","443,010",2.29,,,
Montana,1/6/2018,"1,603",12/30/2017,"11,751","443,010",2.65,,,
Montana,1/13/2018,"1,815",1/6/2018,"11,964","444,370",2.69,,,
Montana,1/20/2018,"1,193",1/13/2018,"12,321","444,370",2.77,,,
Montana,1/27/2018,"1,011",1/20/2018,"12,807","444,370",2.88,,,
Montana,2/3/2018,"1,015",1/27/2018,"12,482","444,370",2.81,,,
Montana,2/10/2018,"1,005",2/3/2018,"12,547","444,370",2.82,,,
Montana,2/17/2018,"1,013",2/10/2018,"12,463","444,370",2.8,,,
Montana,2/24/2018,"1,028",2/17/2018,"12,565","444,370",2.83,,,
Montana,3/3/2018,871,2/24/2018,"12,726","444,370",2.86,,,
Montana,3/10/2018,752,3/3/2018,"12,049","444,370",2.71,,,
Montana,3/17/2018,868,3/10/2018,"11,266","444,370",2.54,,,
Montana,3/24/2018,716,3/17/2018,"10,942","444,370",2.46,,,
Montana,3/31/2018,718,3/24/2018,"9,966","444,370",2.24,,,
Montana,4/7/2018,"1,014",3/31/2018,"9,442","444,370",2.12,,,
Montana,4/14/2018,905,4/7/2018,"9,079","445,328",2.04,,,
Montana,4/21/2018,822,4/14/2018,"8,325","445,328",1.87,,,
Montana,4/28/2018,731,4/21/2018,"7,262","445,328",1.63,,,
Montana,5/5/2018,658,4/28/2018,"6,649","445,328",1.49,,,
Montana,5/12/2018,651,5/5/2018,"5,932","445,328",1.33,,,
Montana,5/19/2018,591,5/12/2018,"5,636","445,328",1.27,,,
Montana,5/26/2018,701,5/19/2018,"5,274","445,328",1.18,,,
Montana,6/2/2018,765,5/26/2018,"4,954","445,328",1.11,,,
Montana,6/9/2018,859,6/2/2018,"5,065","445,328",1.14,,,
Montana,6/16/2018,768,6/9/2018,"5,021","445,328",1.13,,,
Montana,6/23/2018,745,6/16/2018,"4,953","445,328",1.11,,,
Montana,6/30/2018,619,6/23/2018,"5,037","445,328",1.13,,,
Montana,7/7/2018,684,6/30/2018,"4,828","445,328",1.08,,,
Montana,7/14/2018,560,7/7/2018,"5,140","446,406",1.15,,,
Montana,7/21/2018,430,7/14/2018,"4,788","446,406",1.07,,,
Montana,7/28/2018,398,7/21/2018,"4,650","446,406",1.04,,,
Montana,8/4/2018,488,7/28/2018,"4,554","446,406",1.02,,,
Montana,8/11/2018,493,8/4/2018,"4,361","446,406",0.98,,,
Montana,8/18/2018,424,8/11/2018,"4,403","446,406",0.99,,,
Montana,8/25/2018,463,8/18/2018,"4,224","446,406",0.95,,,
Montana,9/1/2018,518,8/25/2018,"3,860","446,406",0.86,,,
Montana,9/8/2018,519,9/1/2018,"3,542","446,406",0.79,,,
Montana,9/15/2018,559,9/8/2018,"3,437","446,406",0.77,,,
Montana,9/22/2018,592,9/15/2018,"3,433","446,406",0.77,,,
Montana,9/29/2018,675,9/22/2018,"3,456","446,406",0.77,,,
Montana,10/6/2018,905,9/29/2018,"3,599","446,406",0.81,,,
Montana,10/13/2018,"1,063",10/6/2018,"3,779","447,698",0.84,,,
Montana,10/20/2018,929,10/13/2018,"4,166","447,698",0.93,,,
Montana,10/27/2018,897,10/20/2018,"4,497","447,698",1,,,
Montana,11/3/2018,"1,264",10/27/2018,"4,675","447,698",1.04,,,
Montana,11/10/2018,"1,681",11/3/2018,"5,192","447,698",1.16,,,
Montana,11/17/2018,"1,476",11/10/2018,"6,063","447,698",1.35,,,
Montana,11/24/2018,"1,640",11/17/2018,"6,412","447,698",1.43,,,
Montana,12/1/2018,"1,657",11/24/2018,"7,996","447,698",1.79,,,
Montana,12/8/2018,"1,505",12/1/2018,"7,699","447,698",1.72,,,
Montana,12/15/2018,"1,275",12/8/2018,"8,604","447,698",1.92,,,
Montana,12/22/2018,"1,565",12/15/2018,"8,668","447,698",1.94,,,
Montana,12/29/2018,"1,571",12/22/2018,"8,799","447,698",1.97,,,
Montana,1/5/2019,"1,565",12/29/2018,"10,527","447,698",2.35,,,
Montana,1/12/2019,"1,783",1/5/2019,"10,996","448,795",2.45,,,
Montana,1/19/2019,"1,197",1/12/2019,"10,825","448,795",2.41,,,
Montana,1/26/2019,"1,056",1/19/2019,"11,347","448,795",2.53,,,
Montana,2/2/2019,"1,130",1/26/2019,"11,301","448,795",2.52,,,
Montana,2/9/2019,"1,417",2/2/2019,"11,497","448,795",2.56,,,
Montana,2/16/2019,"1,052",2/9/2019,"11,853","448,795",2.64,,,
Montana,2/23/2019,868,2/16/2019,"11,937","448,795",2.66,,,
Montana,3/2/2019,"1,020",2/23/2019,"11,842","448,795",2.64,,,
Montana,3/9/2019,904,3/2/2019,"12,024","448,795",2.68,,,
Montana,3/16/2019,774,3/9/2019,"11,601","448,795",2.58,,,
Montana,3/23/2019,729,3/16/2019,"10,768","448,795",2.4,,,
Montana,3/30/2019,701,3/23/2019,"9,979","448,795",2.22,,,
Montana,4/6/2019,739,3/30/2019,"9,428","448,795",2.1,,,
Montana,4/13/2019,815,4/6/2019,"8,096","450,098",1.8,,,
Montana,4/20/2019,767,4/13/2019,"7,558","450,098",1.68,,,
Montana,4/27/2019,856,4/20/2019,"6,498","450,098",1.44,,,
Montana,5/4/2019,762,4/27/2019,"5,989","450,098",1.33,,,
Montana,5/11/2019,595,5/4/2019,"5,609","450,098",1.25,,,
Montana,5/18/2019,624,5/11/2019,"5,052","450,098",1.12,,,
Montana,5/25/2019,779,5/18/2019,"4,860","450,098",1.08,,,
Montana,6/1/2019,757,5/25/2019,"4,730","450,098",1.05,,,
Montana,6/8/2019,812,6/1/2019,"4,692","450,098",1.04,,,
Montana,6/15/2019,710,6/8/2019,"4,460","450,098",0.99,,,
Montana,6/22/2019,664,6/15/2019,"4,641","450,098",1.03,,,
Montana,6/29/2019,705,6/22/2019,"4,808","450,098",1.07,,,
Montana,7/6/2019,788,6/29/2019,"4,775","450,098",1.06,,,
Montana,7/13/2019,702,7/6/2019,"5,319","451,864",1.18,,,
Montana,7/20/2019,536,7/13/2019,"4,863","451,864",1.08,,,
Montana,7/27/2019,495,7/20/2019,"4,786","451,864",1.06,,,
Montana,8/3/2019,467,7/27/2019,"4,784","451,864",1.06,,,
Montana,8/10/2019,491,8/3/2019,"4,652","451,864",1.03,,,
Montana,8/17/2019,494,8/10/2019,"4,525","451,864",1,,,
Montana,8/24/2019,522,8/17/2019,"4,387","451,864",0.97,,,
Montana,8/31/2019,481,8/24/2019,"4,026","451,864",0.89,,,
Montana,9/7/2019,549,8/31/2019,"3,557","451,864",0.79,,,
Montana,9/14/2019,677,9/7/2019,"3,558","451,864",0.79,,,
Montana,9/21/2019,617,9/14/2019,"3,557","451,864",0.79,,,
Montana,9/28/2019,732,9/21/2019,"3,399","451,864",0.75,,,
Montana,10/5/2019,"1,078",9/28/2019,"3,668","451,864",0.81,,,
Montana,10/12/2019,"1,236",10/5/2019,"3,990","453,040",0.88,,,
Montana,10/19/2019,964,10/12/2019,"4,444","453,040",0.98,,,
Montana,10/26/2019,"1,020",10/19/2019,"4,510","453,040",1,,,
Montana,11/2/2019,"1,782",10/26/2019,"4,754","453,040",1.05,,,
Montana,11/9/2019,"1,594",11/2/2019,"5,846","453,040",1.29,,,
Montana,11/16/2019,"1,286",11/9/2019,"6,248","453,040",1.38,,,
Montana,11/23/2019,"1,525",11/16/2019,"6,754","453,040",1.49,,,
Montana,11/30/2019,"1,740",11/23/2019,"7,016","453,040",1.55,,,
Montana,12/7/2019,"1,932",11/30/2019,"8,870","453,040",1.96,,,
Montana,12/14/2019,"1,355",12/7/2019,"8,660","453,040",1.91,,,
Montana,12/21/2019,"1,541",12/14/2019,"9,144","453,040",2.02,,,
Montana,12/28/2019,"1,722",12/21/2019,"8,894","453,040",1.96,,,
Montana,1/4/2020,"1,555",12/28/2019,"11,056","453,040",2.44,,,
Montana,1/11/2020,"1,755",1/4/2020,"11,756","454,298",2.59,,,
Montana,1/18/2020,"1,236",1/11/2020,"11,254","454,298",2.48,,,
Montana,1/25/2020,922,1/18/2020,"11,830","454,298",2.6,,,
Montana,2/1/2020,902,1/25/2020,"11,527","454,298",2.54,,,
Montana,2/8/2020,935,2/1/2020,"11,489","454,298",2.53,,,
Montana,2/15/2020,921,2/8/2020,"11,479","454,298",2.53,,,
Montana,2/22/2020,795,2/15/2020,"11,308","454,298",2.49,,,
Montana,2/29/2020,695,2/22/2020,"11,296","454,298",2.49,,,
Montana,3/7/2020,714,2/29/2020,"10,782","454,298",2.37,,,
Montana,3/14/2020,817,3/7/2020,"10,112","454,298",2.23,,,
Montana,3/21/2020,"15,349",3/14/2020,"9,818","454,298",2.16,,,
Montana,3/28/2020,"20,763",3/21/2020,"19,099","454,298",4.2,,,
Montana,4/4/2020,"21,244",3/28/2020,"36,819","454,298",8.1,,,
Montana,4/11/2020,"14,275",4/4/2020,"53,482","455,906",11.73,,,
Montana,4/18/2020,"11,176",4/11/2020,"65,073","455,906",14.27,,,
Montana,4/25/2020,"7,052",4/18/2020,"67,473","455,906",14.8,,,
Montana,5/2/2020,"4,596",4/25/2020,"63,134","455,906",13.85,,,
Montana,5/9/2020,"3,762",5/2/2020,"58,905","455,906",12.92,,,
Montana,5/16/2020,"3,660",5/9/2020,"53,786","455,906",11.8,,,
Montana,5/23/2020,"3,821",5/16/2020,"49,917","455,906",10.95,,,
Montana,5/30/2020,"3,054",5/23/2020,"48,506","455,906",10.64,,,
Montana,6/6/2020,"3,078",5/30/2020,"46,305","455,906",10.16,,,
Montana,6/13/2020,"3,157",6/6/2020,"44,298","455,906",9.72,,,
Montana,6/20/2020,"2,997",6/13/2020,"42,681","455,906",9.36,,,
Montana,6/27/2020,"2,695",6/20/2020,"41,027","455,906",9,,,
Montana,7/4/2020,"2,788",6/27/2020,"39,032","455,906",8.56,,,
Montana,7/11/2020,"2,990",7/4/2020,"39,084","457,148",8.55,,,
Montana,7/18/2020,"2,735",7/11/2020,"36,715","457,148",8.03,,,
Montana,7/25/2020,"2,388",7/18/2020,"34,702","457,148",7.59,,,
Montana,8/1/2020,"1,875",7/25/2020,"33,450","457,148",7.32,,,
Montana,8/8/2020,"1,642",8/1/2020,"27,583","457,148",6.03,,,
Montana,8/15/2020,"1,960",8/8/2020,"27,840","457,148",6.09,,,
Montana,8/22/2020,"2,320",8/15/2020,"26,318","457,148",5.76,,,
Montana,8/29/2020,"2,532",8/22/2020,"25,236","457,148",5.52,,,
Montana,9/5/2020,"2,911",8/29/2020,"24,177","457,148",5.29,,,
Montana,9/12/2020,"2,985",9/5/2020,"22,976","457,148",5.03,,,
Montana,9/19/2020,"3,221",9/12/2020,"22,380","457,148",4.9,,,
Montana,9/26/2020,"3,253",9/19/2020,"20,195","457,148",4.42,,,
Montana,10/3/2020,"3,472",9/26/2020,"19,354","457,148",4.23,,,
Montana,10/10/2020,"2,893",10/3/2020,"17,794","458,857",3.88,,,
Montana,10/17/2020,"2,469",10/10/2020,"16,146","458,857",3.52,,,
Montana,10/24/2020,"3,181",10/17/2020,"14,996","458,857",3.27,,,
Montana,10/31/2020,"2,955",10/24/2020,"15,248","458,857",3.32,,,
Montana,11/7/2020,"2,535",10/31/2020,"14,930","458,857",3.25,,,
Montana,11/14/2020,"2,813",11/7/2020,"14,048","458,857",3.06,,,
Montana,11/21/2020,"3,895",11/14/2020,"15,703","458,857",3.42,,,
Montana,11/28/2020,"3,633",11/21/2020,"15,841","458,857",3.45,,,
Montana,12/5/2020,"4,001",11/28/2020,"17,123","458,857",3.73,,,
Montana,12/12/2020,"2,782",12/5/2020,"16,629","458,857",3.62,,,
Montana,12/19/2020,"2,477",12/12/2020,"16,750","458,857",3.65,,,
Montana,12/26/2020,"2,537",12/19/2020,"15,800","458,857",3.44,,,
Montana,1/2/2021,"3,653",12/26/2020,"17,830","458,857",3.89,,,
Montana,1/9/2021,"3,094",1/2/2021,"18,422","449,236",4.1,,,
Montana,1/16/2021,"2,292",1/9/2021,"17,535","449,236",3.9,,,
Montana,1/23/2021,"2,183",1/16/2021,"17,859","449,236",3.98,,,
Montana,1/30/2021,"2,266",1/23/2021,"17,656","449,236",3.93,,,
Montana,2/6/2021,"2,158",1/30/2021,"17,525","449,236",3.9,,,
Montana,2/13/2021,"2,108",2/6/2021,"17,094","449,236",3.81,,,
Montana,2/20/2021,"1,619",2/13/2021,"17,268","449,236",3.84,,,
Montana,2/27/2021,"1,433",2/20/2021,"16,841","449,236",3.75,,,
Montana,3/6/2021,"1,463",2/27/2021,"16,172","449,236",3.6,,,
Montana,3/13/2021,"1,639",3/6/2021,"15,198","449,236",3.38,,,
Montana,3/20/2021,"2,124",3/13/2021,"14,041","449,236",3.13,,,
Montana,3/27/2021,"2,598",3/20/2021,"13,016","449,236",2.9,,,
Montana,4/3/2021,"2,413",3/27/2021,"12,357","449,236",2.75,,,
Montana,4/10/2021,"2,082",4/3/2021,"11,725","445,159",2.63,,,
Montana,4/17/2021,"1,846",4/10/2021,"11,055","445,159",2.48,,,
Montana,4/24/2021,"1,799",4/17/2021,"10,341","445,159",2.32,,,
Montana,5/1/2021,"1,484",4/24/2021,"10,267","445,159",2.31,,,
Montana,5/8/2021,"1,484",5/1/2021,"9,412","445,159",2.11,,,
Montana,5/15/2021,"1,171",5/8/2021,"8,938","445,159",2.01,,,
Montana,5/22/2021,"1,159",5/15/2021,"8,397","445,159",1.89,,,
Montana,5/29/2021,"1,221",5/22/2021,"8,306","445,159",1.87,,,
Montana,6/5/2021,"1,179",5/29/2021,"7,783","445,159",1.75,,,
Montana,6/12/2021,"1,404",6/5/2021,"7,681","445,159",1.73,,,
Montana,6/19/2021,"1,037",6/12/2021,"7,200","445,159",1.62,,,
Montana,6/26/2021,"1,034",6/19/2021,"7,222","445,159",1.62,,,
Montana,7/3/2021,"1,126",6/26/2021,"6,928","445,159",1.56,,,
Montana,7/10/2021,"1,123",7/3/2021,"6,954","443,309",1.57,,,
Montana,7/17/2021,775,7/10/2021,"6,815","443,309",1.54,,,
Montana,7/24/2021,716,7/17/2021,"6,295","443,309",1.42,,,
Montana,7/31/2021,727,7/24/2021,"5,840","443,309",1.32,,,
Montana,8/7/2021,713,7/31/2021,"5,554","443,309",1.25,,,
Montana,8/14/2021,690,8/7/2021,"5,170","443,309",1.17,,,
Montana,8/21/2021,730,8/14/2021,"4,846","443,309",1.09,,,
Montana,8/28/2021,743,8/21/2021,"4,503","443,309",1.02,,,
Montana,9/4/2021,778,8/28/2021,"4,116","443,309",0.93,,,
Montana,9/11/2021,698,9/4/2021,"3,841","443,309",0.87,,,
Montana,9/18/2021,750,9/11/2021,"3,779","443,309",0.85,,,
Montana,9/25/2021,689,9/18/2021,"3,490","443,309",0.79,,,
Montana,10/2/2021,848,9/25/2021,"3,305","443,309",0.75,,,
Montana,10/9/2021,"1,023",10/2/2021,"3,335","442,375",0.75,,,
Montana,10/16/2021,"1,028",10/9/2021,"3,257","442,375",0.74,,,
Montana,10/23/2021,"1,003",10/16/2021,"3,609","442,375",0.82,,,
Montana,10/30/2021,"1,116",10/23/2021,"3,604","442,375",0.81,,,
Montana,11/6/2021,"1,312",10/30/2021,"4,249","442,375",0.96,,,
Montana,11/13/2021,"1,247",11/6/2021,"4,199","442,375",0.95,,,
Montana,11/20/2021,"1,408",11/13/2021,"4,804","442,375",1.09,,,
Montana,11/27/2021,"1,546",11/20/2021,"4,770","442,375",1.08,,,
Montana,12/4/2021,"1,497",11/27/2021,"6,302","442,375",1.42,,,
Montana,12/11/2021,"1,425",12/4/2021,"5,957","442,375",1.35,,,
Montana,12/18/2021,"1,452",12/11/2021,"6,658","442,375",1.51,,,
Montana,12/25/2021,"1,588",12/18/2021,"6,770","442,375",1.53,,,
Montana,1/1/2022,"1,667",12/25/2021,"7,647","442,375",1.73,,,
Montana,1/8/2022,"2,056",1/1/2022,"9,009","453,840",1.99,,,
Montana,1/15/2022,"1,117",1/8/2022,"9,269","453,840",2.04,,,
Montana,1/22/2022,936,1/15/2022,"8,928","453,840",1.97,,,
Montana,1/29/2022,861,1/22/2022,"9,113","453,840",2.01,,,
Montana,2/5/2022,881,1/29/2022,"8,863","453,840",1.95,,,
Montana,2/12/2022,765,2/5/2022,"8,915","453,840",1.96,,,
Montana,2/19/2022,687,2/12/2022,"8,544","453,840",1.88,,,
Montana,2/26/2022,871,2/19/2022,"8,340","453,840",1.84,,,
Montana,3/5/2022,747,2/26/2022,"8,726","453,840",1.92,,,
Montana,3/12/2022,668,3/5/2022,"7,835","453,840",1.73,,,
Montana,3/19/2022,611,3/12/2022,"7,865","453,840",1.73,,,
Montana,3/26/2022,585,3/19/2022,"6,571","453,840",1.45,,,
Montana,4/2/2022,548,3/26/2022,"5,954","453,840",1.31,,,
Montana,4/9/2022,660,4/2/2022,"5,160","451,164",1.14,,,
Montana,4/16/2022,"1,000",4/9/2022,"4,722","451,164",1.05,,,
Montana,4/23/2022,789,4/16/2022,"5,017","451,164",1.11,,,
Montana,4/30/2022,561,4/23/2022,"4,160","451,164",0.92,,,
Montana,5/7/2022,501,4/30/2022,"3,766","451,164",0.83,,,
Montana,5/14/2022,491,5/7/2022,"3,434","451,164",0.76,,,
Montana,5/21/2022,518,5/14/2022,"3,278","451,164",0.73,,,
Montana,5/28/2022,588,5/21/2022,"3,101","451,164",0.69,,,
Montana,6/4/2022,683,5/28/2022,"3,004","451,164",0.67,,,
Montana,6/11/2022,810,6/4/2022,"3,125","451,164",0.69,,,
Montana,6/18/2022,746,6/11/2022,"3,230","451,164",0.72,,,
Montana,6/25/2022,581,6/18/2022,"3,385","451,164",0.75,,,
North Carolina,1/1/2000,"20,061",12/25/1999,"61,081","3,676,941",1.66,,,
North Carolina,1/8/2000,"40,313",1/1/2000,"85,834","3,694,133",2.32,,,
North Carolina,1/15/2000,"28,247",1/8/2000,"76,026","3,694,133",2.06,,,
North Carolina,1/22/2000,"11,912",1/15/2000,"57,197","3,694,133",1.55,,,
North Carolina,1/29/2000,"11,061",1/22/2000,"53,596","3,694,133",1.45,,,
North Carolina,2/5/2000,"31,045",1/29/2000,"83,992","3,694,133",2.27,,,
North Carolina,2/12/2000,"29,777",2/5/2000,"90,289","3,694,133",2.44,,,
North Carolina,2/19/2000,"14,821",2/12/2000,"67,995","3,694,133",1.84,,,
North Carolina,2/26/2000,"12,399",2/19/2000,"59,929","3,694,133",1.62,,,
North Carolina,3/4/2000,"10,826",2/26/2000,"56,224","3,694,133",1.52,,,
North Carolina,3/11/2000,"10,546",3/4/2000,"53,428","3,694,133",1.45,,,
North Carolina,3/18/2000,"10,138",3/11/2000,"51,885","3,694,133",1.4,,,
North Carolina,3/25/2000,"10,884",3/18/2000,"50,411","3,694,133",1.36,,,
North Carolina,4/1/2000,"10,815",3/25/2000,"50,813","3,694,133",1.38,,,
North Carolina,4/8/2000,"9,287",4/1/2000,"47,741","3,712,776",1.29,,,
North Carolina,4/15/2000,"8,729",4/8/2000,"45,641","3,712,776",1.23,,,
North Carolina,4/22/2000,"6,721",4/15/2000,"42,381","3,712,776",1.14,,,
North Carolina,4/29/2000,"11,093",4/22/2000,"46,486","3,712,776",1.25,,,
North Carolina,5/6/2000,"11,440",4/29/2000,"45,721","3,712,776",1.23,,,
North Carolina,5/13/2000,"8,496",5/6/2000,"42,033","3,712,776",1.13,,,
North Carolina,5/20/2000,"8,207",5/13/2000,"41,234","3,712,776",1.11,,,
North Carolina,5/27/2000,"8,093",5/20/2000,"41,759","3,712,776",1.12,,,
North Carolina,6/3/2000,"9,993",5/27/2000,"43,859","3,712,776",1.18,,,
North Carolina,6/10/2000,"11,114",6/3/2000,"45,097","3,712,776",1.21,,,
North Carolina,6/17/2000,"10,240",6/10/2000,"43,567","3,712,776",1.17,,,
North Carolina,6/24/2000,"9,138",6/17/2000,"42,696","3,712,776",1.15,,,
North Carolina,7/1/2000,"9,018",6/24/2000,"42,254","3,712,776",1.14,,,
North Carolina,7/8/2000,"10,906",7/1/2000,"44,853","3,733,014",1.2,,,
North Carolina,7/15/2000,"27,952",7/8/2000,"63,009","3,733,014",1.69,,,
North Carolina,7/22/2000,"15,531",7/15/2000,"50,555","3,733,014",1.35,,,
North Carolina,7/29/2000,"14,139",7/22/2000,"49,744","3,733,014",1.33,,,
North Carolina,8/5/2000,"13,807",7/29/2000,"48,528","3,733,014",1.3,,,
North Carolina,8/12/2000,"11,315",8/5/2000,"47,526","3,733,014",1.27,,,
North Carolina,8/19/2000,"18,742",8/12/2000,"54,152","3,733,014",1.45,,,
North Carolina,8/26/2000,"10,409",8/19/2000,"45,174","3,733,014",1.21,,,
North Carolina,9/2/2000,"11,927",8/26/2000,"46,502","3,733,014",1.25,,,
North Carolina,9/9/2000,"11,932",9/2/2000,"46,311","3,733,014",1.24,,,
North Carolina,9/16/2000,"20,868",9/9/2000,"56,208","3,733,014",1.51,,,
North Carolina,9/23/2000,"12,306",9/16/2000,"49,034","3,733,014",1.31,,,
North Carolina,9/30/2000,"9,234",9/23/2000,"43,960","3,733,014",1.18,,,
North Carolina,10/7/2000,"18,077",9/30/2000,"52,415","3,750,404",1.4,,,
North Carolina,10/14/2000,"15,227",10/7/2000,"50,062","3,750,404",1.33,,,
North Carolina,10/21/2000,"16,170",10/14/2000,"52,209","3,750,404",1.39,,,
North Carolina,10/28/2000,"11,685",10/21/2000,"46,542","3,750,404",1.24,,,
North Carolina,11/4/2000,"16,022",10/28/2000,"51,970","3,750,404",1.39,,,
North Carolina,11/11/2000,"10,443",11/4/2000,"47,325","3,750,404",1.26,,,
North Carolina,11/18/2000,"13,521",11/11/2000,"51,977","3,750,404",1.39,,,
North Carolina,11/25/2000,"9,696",11/18/2000,"49,387","3,750,404",1.32,,,
North Carolina,12/2/2000,"38,327",11/25/2000,"80,157","3,750,404",2.14,,,
North Carolina,12/9/2000,"22,086",12/2/2000,"66,051","3,750,404",1.76,,,
North Carolina,12/16/2000,"15,945",12/9/2000,"61,517","3,750,404",1.64,,,
North Carolina,12/23/2000,"15,847",12/16/2000,"62,504","3,750,404",1.67,,,
North Carolina,12/30/2000,"32,688",12/23/2000,"82,390","3,750,404",2.2,,,
North Carolina,1/6/2001,"44,909",12/30/2000,"105,885","3,750,404",2.82,,,
North Carolina,1/13/2001,"41,798",1/6/2001,"101,576","3,770,419",2.69,,,
North Carolina,1/20/2001,"18,977",1/13/2001,"77,616","3,770,419",2.06,,,
North Carolina,1/27/2001,"20,001",1/20/2001,"78,962","3,770,419",2.09,,,
North Carolina,2/3/2001,"19,703",1/27/2001,"78,049","3,770,419",2.07,,,
North Carolina,2/10/2001,"18,101",2/3/2001,"76,815","3,770,419",2.04,,,
North Carolina,2/17/2001,"19,098",2/10/2001,"77,824","3,770,419",2.06,,,
North Carolina,2/24/2001,"22,186",2/17/2001,"82,224","3,770,419",2.18,,,
North Carolina,3/3/2001,"19,961",2/24/2001,"80,410","3,770,419",2.13,,,
North Carolina,3/10/2001,"20,857",3/3/2001,"80,518","3,770,419",2.14,,,
North Carolina,3/17/2001,"21,990",3/10/2001,"79,380","3,770,419",2.11,,,
North Carolina,3/24/2001,"20,282",3/17/2001,"79,483","3,770,419",2.11,,,
North Carolina,3/31/2001,"20,572",3/24/2001,"80,675","3,770,419",2.14,,,
North Carolina,4/7/2001,"25,639",3/31/2001,"84,441","3,770,419",2.24,,,
North Carolina,4/14/2001,"15,305",4/7/2001,"73,619","3,784,403",1.95,,,
North Carolina,4/21/2001,"20,847",4/14/2001,"79,299","3,784,403",2.1,,,
North Carolina,4/28/2001,"29,867",4/21/2001,"89,423","3,784,403",2.36,,,
